Word,AROU,VAL,DOM,CNC,IMAG,FAM,SIZE,GEND
swimmer,1,1,1,1,1,1,0,1
swimming,1,1,1,1,1,1,0,0
swindle,0,0,0,0,0,0,0,1
swing,1,1,1,1,1,1,0,0
sword,1,0,1,1,1,0,0,1
syllable,0,1,0,0,0,0,0,0
symbol,1,1,1,0,0,1,0,0
sympathy,1,1,1,0,0,1,1,0
symphony,1,1,0,1,0,0,1,0
symptom,0,0,0,0,0,1,1,0
synagogue,0,1,0,1,1,0,1,1
syphilis,1,0,0,1,0,0,0,1
syringe,1,0,0,1,1,0,0,0
system,0,0,0,0,0,0,1,1
table,0,1,0,1,1,1,0,0
table (chart),0,0,1,1,1,1,0,1
table (desk),0,1,1,1,1,1,0,1
tablespoon,0,1,1,1,1,1,0,0
taboo,1,0,0,0,0,0,1,0
tact,0,1,1,0,0,0,0,0
tail,0,0,1,1,1,1,0,0
take,0,0,1,0,0,1,1,1
tale,1,1,1,0,0,1,0,0
talent,1,1,1,0,0,1,1,0
talented,1,1,1,0,0,1,1,0
tall,1,1,1,1,1,1,1,1
tame,0,1,0,0,0,0,0,0
tamper,1,0,0,0,0,0,0,0
tandem,0,1,0,0,0,0,0,0
tangerine,0,1,1,1,1,1,0,0
tango,1,1,1,1,1,0,0,0
tango (dance),1,1,1,1,1,0,0,0
tango (drink),0,1,1,1,1,1,0,0
tank,0,0,0,1,1,1,1,1
tank (army),0,0,0,1,1,1,1,1
tank (fish),0,1,1,1,1,1,0,1
tank (storage),0,1,1,1,1,0,1,1
tanker,0,0,1,1,1,0,1,1
tape,0,0,0,1,1,1,0,1
taper,0,0,0,1,0,0,0,0
tapestry,0,1,1,1,1,0,1,0
tarantula,1,0,0,1,1,0,0,1
target,1,1,1,1,1,1,1,1
tariff,0,0,0,0,0,0,0,1
taser,1,0,0,1,1,0,0,1
taste,1,1,1,0,0,1,1,0
tasty,1,1,1,0,0,1,1,0
taught,1,1,1,0,0,1,1,0
taxi,1,1,0,1,1,1,1,1
teach,1,1,1,0,0,1,1,0
teacher,1,1,0,1,1,1,1,0
team,1,1,1,0,1,1,1,1
tease,1,0,0,0,0,1,0,0
teasing,1,0,0,0,0,1,0,0
teaspoon,0,1,1,1,1,1,0,0
technical,0,1,0,0,0,1,1,1
technicality,0,0,0,0,0,0,1,1
technician,0,1,0,1,1,0,0,1
tedious,0,0,0,0,0,0,0,1
teeth,0,1,1,1,1,1,0,0
telephone,0,1,1,1,1,1,0,0
telescope,1,1,1,1,1,0,1,1
television,1,1,1,1,1,1,1,1
temerity,0,0,0,0,0,0,1,1
tempest,1,0,0,0,0,0,1,0
temple,0,1,0,1,1,1,1,0
temple (forehead),0,1,1,1,1,0,0,0
temple (worship),0,1,0,1,1,0,1,0
tempo,1,1,1,0,0,0,0,1
tempt,1,0,0,0,0,1,0,0
temptation,1,0,0,0,0,1,1,0
tendency,0,0,0,0,0,1,0,0
tender,1,1,0,0,0,0,0,0
tender (sensitive),1,1,0,0,0,1,0,0
tender (soft),1,1,1,0,0,1,0,0
tennis,1,1,1,1,1,1,0,1
tense,0,0,0,0,0,1,0,1
tense (strained),1,0,0,0,0,1,1,1
tense (verb),0,0,0,0,0,0,0,1
tension,1,0,0,0,0,1,1,1
tent,0,0,1,1,1,1,0,1
tepid,0,0,0,0,0,0,0,0
termite,0,0,0,1,1,0,0,1
terrible,1,0,0,0,0,1,1,1
terrific,1,1,1,0,0,1,1,0
terrify,1,0,0,0,0,1,1,1
terrifying,1,0,0,0,0,1,1,1
terror,1,0,0,0,0,0,1,1
terrorist,1,0,0,1,1,1,1,1
test,0,0,0,1,0,1,1,1
text,0,1,1,1,1,1,0,0
text (phone message),1,1,1,1,1,1,0,0
text (written work),0,1,1,1,1,1,0,0
texture,0,1,1,1,0,1,0,0
thank,1,1,1,0,0,1,1,0
thankful,1,1,1,0,0,1,1,0
thanks,1,1,1,0,0,1,1,0
theatre,1,1,1,1,1,1,1,0
theatrical,1,1,1,0,1,1,1,0
thematic,0,1,0,0,0,0,1,0
theme,1,1,1,0,0,1,1,0
theologian,0,1,1,1,0,0,1,1
theology,0,0,0,0,0,0,1,0
theoretical,0,1,0,0,0,0,1,1
theory,0,1,1,0,0,1,1,1
therapist,0,1,0,1,1,1,1,0
therapy,1,1,0,0,0,1,1,0
thermometer,0,0,0,1,1,1,0,1
thesaurus,0,1,1,1,1,0,1,0
thick,0,0,0,0,0,1,1,1
thicket,0,0,0,1,1,0,0,1
thief,1,0,0,1,0,0,0,1
thigh,1,1,1,1,1,1,0,0
thighs,1,1,1,1,1,1,0,0
thimble,0,1,0,1,1,0,0,0
thin,0,0,0,0,1,1,0,0
thinner,1,1,0,0,1,1,0,0
third,0,0,0,0,0,1,0,0
thirst,1,0,0,1,0,1,1,0
thirsty,0,0,0,0,0,1,0,0
thistle,1,1,0,1,1,0,0,0
thorn,0,0,0,1,1,0,0,0
thought,1,1,1,0,0,1,1,0
thoughtful,1,1,1,0,0,1,1,0
thoughtless,0,0,0,0,0,1,0,1
threat,1,0,0,0,0,1,1,1
threatening,1,0,0,0,0,1,1,1
thrifty,1,1,1,0,0,0,0,0
thrill,1,1,1,0,0,1,1,0
thrilling,1,1,1,0,0,0,1,0
throat,0,0,1,1,1,1,0,1
throne,1,1,1,1,1,0,1,1
throw,0,0,1,1,1,1,0,1
thrust,1,0,1,0,0,0,1,1
thumb,0,1,1,1,1,1,0,1
ticket,1,1,1,1,1,1,0,0
ticket (admission),1,1,1,1,1,1,0,1
ticket (parking),0,0,0,1,1,1,0,1
tickle,1,1,0,0,1,1,0,0
ticklish,1,1,0,0,1,1,0,0
tidy,1,1,1,0,1,1,0,0
tie,0,0,1,1,1,1,0,1
tie (bind),1,0,0,1,1,0,0,1
tie (neck),0,1,1,1,1,1,0,1
tie (stalemate),0,0,1,0,0,0,0,1
tiger,1,1,0,1,1,1,1,1
tight,1,0,0,0,0,1,0,0
till,0,0,0,1,0,1,0,0
tilt,0,0,0,0,0,0,0,0
time,0,1,0,0,0,1,1,0
timid,0,0,0,0,0,0,0,0
tinsel,1,1,1,1,1,0,0,0
tiny,0,0,0,0,0,1,0,0
tire,0,0,0,1,1,1,0,1
tired,0,0,0,0,0,1,0,0
titan,1,1,1,0,0,0,1,1
titanic,0,0,0,1,1,0,1,0
titanic (ship),1,0,0,1,1,1,1,0
titanic (size),1,1,1,0,1,0,1,1
toad,0,0,0,1,1,0,0,1
toast,1,1,1,1,1,1,0,0
toast (bread),0,1,1,1,1,1,0,1
toast (speech),1,1,1,0,0,0,1,1
toaster,0,1,1,1,1,1,0,1
tobacco,0,0,1,1,1,1,0,1
toddler,0,1,0,1,1,0,0,0
toe,0,0,1,1,1,1,0,1
toes,0,0,1,1,1,1,0,0
toga,0,1,1,1,1,0,0,1
toilet,0,0,0,1,1,1,0,1
toll,0,0,0,0,0,0,0,1
tomahawk,1,0,1,1,1,0,0,1
tomato,0,1,1,1,1,1,0,0
tomb,1,0,0,1,1,0,1,1
tone,1,1,1,0,0,1,0,0
tone (colour),0,1,0,0,0,0,0,0
tone (music),1,1,1,0,0,1,0,0
tone (voice),1,1,1,0,0,1,1,0
tongue,1,1,1,1,1,1,0,0
tool,0,0,1,1,1,1,0,1
tooth,0,1,1,1,1,1,0,0
toothache,1,0,0,1,0,1,0,1
toothbrush,0,1,1,1,1,1,0,0
top,0,1,1,0,1,1,1,0
top (apex),0,1,1,1,0,0,1,1
top (shirt),0,1,1,1,1,1,0,1
top (spinning),0,1,1,1,1,0,0,0
torch,0,1,1,1,1,1,0,1
torch (burn),1,0,1,1,1,0,0,1
torch (flashlight),0,1,1,1,1,1,0,1
torment,1,0,0,0,0,0,1,1
tornado,1,0,0,1,1,0,1,1
tortoise,0,1,1,1,1,0,0,1
torture,1,0,0,1,0,0,1,1
torturer,1,0,0,1,1,0,1,1
toss,0,0,1,0,0,0,0,1
tosser,1,0,0,0,0,0,1,1
toucan,0,1,1,1,1,0,0,0
touch,1,1,1,1,1,1,0,0
touchy,1,0,0,0,0,1,0,0
tough,1,0,1,0,0,1,1,1
tour,1,1,1,1,1,1,1,0
tourist,1,1,0,1,1,1,0,1
toward,0,1,1,0,0,1,0,0
towel,0,1,1,1,1,1,0,0
tower,0,1,0,1,1,0,1,1
town,1,1,0,1,1,1,1,0
toxic,1,0,0,0,0,0,1,1
toxin,1,0,0,1,0,0,0,1
toy,1,1,1,1,1,1,0,0
toys,1,1,1,1,1,1,0,0
trace,0,0,0,0,0,0,0,0
trace (copy),0,0,1,1,0,0,0,0
trace (small amount),0,0,0,0,0,0,0,0
track,0,1,0,1,1,0,1,1
traction,0,1,1,0,0,0,0,1
traction (grip),0,1,1,0,0,0,0,1
traction (medical),0,0,0,1,0,0,0,1
tractor,0,1,1,1,1,1,1,1
trade,0,1,0,0,0,1,1,1
traffic,0,0,0,1,1,1,1,1
tragedy,1,0,0,0,0,0,1,0
tragic,1,0,0,0,0,1,1,0
trailer,0,0,0,1,1,1,0,1
train,0,1,1,1,1,1,1,1
train (bridal),0,1,0,1,1,0,0,0
train (practice),1,1,1,0,0,1,1,1
train (procession),0,1,0,0,1,0,1,1
train (vehicle),0,1,1,1,1,1,1,1
trainer,0,1,0,1,1,1,0,1
trainer (coach),1,1,0,1,1,1,1,1
trainer (shoe),0,1,1,1,1,1,0,1
traitor,1,0,0,0,0,0,1,1
tram,0,0,0,1,1,0,1,1
trample,1,0,0,1,1,1,1,1
trampled,1,0,0,1,1,0,1,1
trance,1,0,0,0,0,0,1,0
tranquil,0,1,1,0,0,0,0,0
transit,0,0,0,0,0,0,1,1
transition,0,1,0,0,0,0,1,0
transportation,0,1,1,1,1,1,1,1
trap,1,0,0,1,1,0,0,1
trapped,1,0,0,0,1,0,1,1
trash,0,0,0,1,1,0,0,1
trauma,1,0,0,0,0,1,1,1
traumatic,1,0,0,0,0,0,1,1
travel,1,1,1,0,0,1,1,0
traveller,1,1,1,1,1,1,1,1
tray,0,0,0,1,1,1,0,0
tread,0,0,0,0,0,0,0,1
treason,1,0,0,0,0,0,1,1
treasure,1,1,1,1,1,1,1,0
treasurer,0,1,1,1,0,0,1,1
treat,1,1,1,0,1,1,0,0
treaty,0,1,0,0,0,0,1,1
treble,1,1,0,0,0,0,0,1
treble (music),1,1,1,0,0,0,0,0
treble (triple),0,1,1,0,0,0,1,1
tree,0,1,1,1,1,1,1,0
trellis,0,0,1,1,1,0,0,0
tremble,1,0,0,1,1,0,0,0
trench,0,0,0,1,1,0,1,1
trend,1,1,0,0,0,1,1,0
trial,1,0,0,0,0,0,1,1
trial (courtroom),1,0,0,1,1,0,1,1
trial (test),0,0,0,0,0,0,0,1
triangle,0,0,1,1,1,1,0,1
triangular,0,0,0,1,1,0,0,0
tribal,1,1,1,0,1,0,1,1
tribe,1,1,1,1,1,0,1,1
tribute,1,1,1,0,0,0,1,0
trick,1,0,0,0,0,1,0,1
tricky,1,0,0,0,0,1,0,1
trim,0,1,0,0,0,0,0,0
trimmer,0,0,1,1,1,0,0,1
trinity,0,1,0,0,0,0,1,0
trinket,1,1,1,1,1,0,0,0
trio,0,1,0,1,1,0,0,0
triple,0,1,1,0,0,0,0,1
tripod,0,1,1,1,1,0,0,1
triumph,1,1,1,0,0,0,1,1
triumphant,1,1,1,0,0,0,1,1
troll,0,0,0,0,1,0,1,1
trophy,1,1,1,1,1,0,1,1
trot,0,0,0,0,0,0,0,0
trouble,1,0,0,0,0,1,1,1
troublesome,1,0,0,0,0,0,1,1
troubling,1,0,0,0,0,1,1,1
trousers,0,1,1,1,1,1,0,1
trout,0,1,1,1,1,0,0,1
truce,0,1,0,0,0,0,1,1
truck,0,0,0,1,1,1,1,1
TRUE,1,1,1,0,0,1,1,0
trumpet,1,1,1,1,1,1,0,1
truncheon,0,0,0,1,1,0,0,1
trunk,0,0,1,1,1,0,1,1
trunk (elephant),0,1,1,1,1,1,1,1
trunk (luggage),0,1,1,1,1,0,0,1
trunk (tree/body),0,1,1,1,1,0,1,1
trust,1,1,1,0,0,1,1,0
trustee,0,1,0,0,0,0,1,0
trustworthy,1,1,1,0,0,1,1,0
truth,1,1,1,0,0,1,1,0
tsunami,1,0,0,1,1,0,1,1
tube,0,0,0,1,1,0,0,1
tubular,0,0,0,0,0,0,1,1
tulip,0,1,0,1,1,0,0,0
tumble,0,0,0,1,0,0,0,0
tumbler,0,1,0,1,1,0,0,0
tumour,1,0,0,1,0,0,0,1
tune,1,1,1,0,0,1,0,0
turf,0,0,1,1,1,0,0,1
turtle,0,1,1,1,1,1,0,0
TV,1,1,0,1,1,1,0,1
tweed,0,0,1,1,1,0,0,1
tweet,0,1,1,1,0,1,0,0
tweet (bird),1,1,1,1,0,1,0,0
tweet (Twitter),0,1,1,0,1,1,0,0
tweezers,0,0,1,1,1,1,0,0
twig,0,1,1,1,1,0,0,0
twilight,1,1,1,0,1,0,1,0
twin,0,1,0,1,1,1,0,0
twins,1,1,0,1,1,1,0,0
Twitter,0,0,0,1,1,1,1,0
type,0,1,1,0,0,1,0,0
type (category),0,0,0,0,0,1,1,0
type (typeface),0,1,0,0,0,0,0,1
typewriter,0,1,1,1,1,0,0,0
typhoon,1,0,0,1,1,0,1,1
tyranny,1,0,0,0,0,0,1,1
tyrant,1,0,0,0,1,0,1,1
tyre,0,0,1,1,1,1,0,1
ugly,0,0,0,0,1,1,1,1
ulcer,0,0,0,1,1,0,0,1
umbrella,0,1,1,1,1,1,0,0
unbelievable,1,1,0,0,0,1,1,1
uncle,0,1,0,1,1,1,0,1
uncomfortable,0,0,0,0,0,1,1,0
under,0,0,0,0,0,1,0,0
underworld,1,0,0,0,0,0,1,1
undesirable,0,0,0,0,0,0,1,0
uneasy,0,0,0,0,0,1,0,0
unfaithful,0,0,0,0,0,1,1,1
unhappy,0,0,0,0,0,1,1,0
unicorn,1,1,0,0,1,0,1,0
unify,1,1,1,0,0,0,1,0
unique,1,1,1,0,0,1,1,0
unit,0,1,0,1,0,1,0,1
unit (item),0,0,0,1,0,0,0,1
unit (measure),0,0,0,1,0,0,0,1
unite,1,1,1,0,0,0,1,0
universal,1,1,1,0,0,1,1,0
universe,1,1,0,0,0,1,1,1
university,1,1,1,1,1,1,1,0
unsuccessful,0,0,0,0,0,1,1,1
untroubled,0,1,1,0,0,0,1,1
unusual,1,0,1,0,0,1,1,1
up,1,1,1,0,1,1,1,0
upgrade,1,1,1,0,0,0,1,1
upheld,0,1,1,0,0,0,1,1
uphold,0,1,1,0,0,0,1,1
upkeep,0,1,1,0,0,0,1,0
uplift,1,1,1,0,0,0,1,0
uplifting,1,1,1,0,0,0,1,0
upset,0,0,0,0,0,1,1,0
upset (sad),1,0,0,0,1,1,1,0
upset (unbalance),0,0,0,0,0,1,0,0
upset (unlikely victory),1,0,0,0,0,0,1,1
upward,1,1,1,0,0,0,1,0
urban,0,1,1,0,0,0,1,1
urge,1,0,0,0,0,1,1,1
urgent,1,0,0,0,0,1,1,1
urine,0,0,0,1,1,1,0,1
use,0,1,1,0,0,1,0,1
used,0,0,0,0,0,1,0,0
useful,0,1,1,0,0,1,1,0
useless,0,0,0,0,0,1,0,1
usher,0,0,0,0,0,0,0,1
usual,0,1,1,0,0,1,0,0
utensil,0,1,1,1,1,1,0,0
vacant,0,0,0,0,0,0,0,1
vacation,1,1,1,1,1,0,1,0
vaccinate,1,1,0,1,1,1,1,1
vaccination,0,1,0,1,1,0,0,0
vaccine,1,1,0,1,1,1,0,0
vacuum,0,0,0,1,0,1,0,0
vagina,1,1,1,1,1,1,0,0
vague,0,0,0,0,0,0,0,0
vain,1,0,0,0,0,0,1,0
valentine,1,1,1,0,1,1,1,0
valley,0,1,1,1,1,0,1,0
valour,1,1,1,0,0,0,1,1
valuable,1,1,1,0,0,1,1,0
value,1,1,1,0,0,1,1,0
vampire,1,0,0,0,1,1,1,1
van,0,0,1,1,1,1,1,1
vandal,0,0,0,1,1,0,1,1
vanish,1,0,0,0,0,1,0,0
vanity,0,0,0,0,0,0,1,0
vaporize,1,0,1,0,0,0,0,1
vapour,1,0,0,1,0,0,0,0
varied,0,1,1,0,0,0,1,0
various,0,1,1,0,0,1,1,0
varnish,0,1,1,1,1,1,0,0
vary,0,1,1,0,0,1,0,0
vase,0,1,1,1,1,1,0,0
vast,1,1,1,0,0,0,1,1
veal,0,0,0,1,1,0,0,1
vegetable,0,1,1,1,1,1,0,0
vehicle,0,1,1,1,1,1,1,1
veil,0,1,0,1,1,0,0,0
vein,0,0,0,1,1,1,0,1
veins,0,1,0,1,1,1,0,0
velocity,1,1,0,0,0,0,1,1
venom,1,0,0,1,0,0,0,1
venture,1,1,1,0,0,0,1,1
verb,0,1,1,0,0,1,0,0
verbal,1,1,1,0,0,1,1,0
verge,1,0,0,0,0,0,1,1
verse,0,1,0,0,0,0,0,0
verse (poetry),1,1,1,1,1,1,0,0
verse (stanza),0,1,1,0,0,0,0,0
version,0,1,1,0,0,1,0,0
versus,1,0,1,0,0,1,0,1
vessel,0,0,0,1,1,0,1,1
vest,0,1,1,1,1,1,0,1
vestibule,0,0,1,1,0,0,0,1
vet,0,1,1,1,1,1,0,0
vet (investigate),0,0,1,0,0,0,1,1
vet (veteran),0,1,1,1,1,0,1,1
vet (veterinarian),0,1,1,1,1,0,1,0
vicar,0,1,0,1,1,0,0,1
vicious,1,0,1,0,0,0,1,1
victim,1,0,0,0,1,1,0,0
victory,1,1,1,0,0,1,1,1
video,1,1,1,1,1,1,0,1
vigilance,1,1,1,0,0,0,1,1
vigilant,1,1,1,0,0,0,1,1
vigorous,1,1,1,0,0,0,1,1
vigour,1,1,1,0,0,0,1,1
vile,1,0,0,0,0,0,1,1
village,0,1,0,1,1,1,1,0
vinegar,0,0,1,1,1,1,0,1
viola,1,1,1,1,1,0,0,0
violate,0,0,0,0,0,0,1,1
violation,1,0,0,0,0,0,1,1
violence,1,0,0,0,1,1,1,1
violent,1,0,1,0,1,1,1,1
violet,1,1,1,1,1,1,0,0
violin,1,1,1,1,1,0,0,0
virgin,1,1,0,0,0,0,0,0
virile,1,1,0,0,0,0,1,1
virtue,1,1,1,0,0,0,1,0
virtuous,1,1,1,0,0,0,1,0
virus,0,0,0,1,0,1,0,1
visa,0,1,0,1,0,0,0,0
vision,1,1,1,0,0,1,1,0
vision (dream),1,1,1,0,0,1,1,0
vision (sight),1,1,1,0,0,1,1,0
visit,1,1,1,0,0,1,0,0
vitamin,0,1,1,1,1,1,0,0
vivid,1,1,1,0,0,1,1,0
vocation,0,1,1,0,0,0,1,1
vodka,1,0,0,1,1,1,0,0
voice,1,1,1,1,0,1,0,0
void,0,0,0,0,0,0,1,1
volcano,1,0,0,1,1,0,1,1
vole,0,1,1,1,1,0,0,1
volume,1,1,1,0,0,1,1,1
volume (amount),0,1,0,0,0,1,1,1
volume (loudness),1,0,1,0,0,1,1,1
voluminous,1,1,1,0,0,0,1,0
vomit,0,0,0,1,1,0,0,1
vote,1,1,1,1,0,1,1,1
voter,0,1,0,1,0,0,0,1
vow,1,1,1,0,0,1,1,0
vowel,0,1,0,0,0,1,0,0
vows,1,1,1,0,0,0,1,0
voyage,1,1,1,0,1,0,1,1
voyager,1,1,1,0,0,0,1,1
vulgar,1,0,0,0,0,0,1,1
vulture,0,0,0,1,1,0,0,1
wagon,0,0,1,1,1,0,1,1
waist,0,1,0,1,1,1,0,0
waistcoat,0,1,1,1,1,0,0,1
wait,0,0,0,0,0,1,0,0
waiter,0,1,1,1,1,1,0,1
waitress,0,1,1,1,1,1,0,0
wake,1,1,1,0,0,1,1,0
wake (awake),1,1,1,1,0,1,1,0
wake (funeral),0,0,0,1,1,0,1,0
wake (ship),0,1,1,1,1,0,1,1
wall,0,0,0,1,1,1,1,1
wallet,1,1,0,1,1,1,0,1
walnut,0,1,0,1,1,0,0,0
walrus,0,1,0,1,1,0,1,1
waltz,1,1,1,1,1,0,0,0
wand,1,1,1,1,1,0,0,0
wank,1,0,1,1,1,1,0,1
wanker,1,0,0,0,1,1,1,1
war,1,0,0,1,1,1,1,1
warble,0,0,0,0,0,0,0,0
ward,0,0,0,1,1,0,0,0
ward (child),0,1,0,1,0,0,0,0
ward (hospital),0,0,0,1,1,1,1,0
wardrobe,0,1,0,1,1,1,1,0
warehouse,0,0,0,1,1,0,1,1
warm,1,1,1,0,0,1,1,0
warmth,1,1,1,0,0,1,1,0
warn,1,0,1,0,0,1,1,1
warning,1,0,0,0,0,1,1,1
warrant,0,0,0,0,0,0,1,1
warrant (justify),0,1,1,0,0,0,1,1
warrant (search),1,0,0,1,1,0,1,1
wart,0,0,0,1,1,0,0,1
wasp,1,0,0,1,1,1,0,1
waste,0,0,0,0,1,1,1,1
wasteful,0,0,0,0,0,1,1,1
watch,0,1,1,1,1,1,0,1
watch (look),0,1,1,0,0,1,0,0
watch (wrist),0,1,1,1,1,1,0,1
water,1,1,1,1,1,1,1,0
waterfall,1,1,1,1,1,1,1,0
wave,1,1,1,1,1,1,1,0
wave (gesture),1,1,1,1,1,1,0,0
wave (water),1,1,0,1,1,1,1,0
weak,0,0,0,0,0,1,0,0
weakness,0,0,0,0,0,1,0,0
wealth,1,1,1,0,0,1,1,1
wealthy,1,1,1,0,1,1,1,1
weapon,1,0,1,1,1,1,1,1
weary,0,0,0,0,0,0,0,0
weasel,0,0,0,1,1,0,0,1
weave,0,1,1,1,1,0,0,0
web,0,1,1,1,1,1,1,0
web (internet),1,1,1,1,1,1,1,1
web (spider),0,0,0,1,1,1,0,1
wed,1,1,0,1,0,0,1,0
wedding,1,1,1,1,1,1,1,0
wee,0,0,1,0,1,1,0,0
week,0,1,0,0,0,1,1,0
weekend,1,1,1,0,0,1,0,0
weigh,0,0,0,0,0,1,1,0
weight,0,0,0,1,0,1,1,0
weird,1,0,0,0,0,1,1,1
weirdo,1,0,0,0,0,1,1,1
welcome,1,1,1,0,0,1,1,0
welfare,0,1,0,0,0,0,1,0
well,0,1,1,0,0,1,1,0
well (healthy),1,1,1,0,0,1,1,0
well (water),0,1,1,1,1,1,0,0
wench,0,0,0,1,0,0,0,0
whale,0,1,0,1,1,1,1,1
whalebone,0,0,0,1,1,0,1,1
wharf,0,0,0,1,0,0,0,1
wheat,0,1,1,1,1,1,0,0
wheel,0,1,1,1,1,1,0,1
wheelbarrow,0,0,1,1,1,1,0,1
which,0,0,0,0,0,1,0,0
whiff,0,0,0,0,0,0,0,1
whimper,0,0,0,0,0,0,0,0
whine,0,0,0,0,0,1,0,0
whip,1,0,1,1,1,0,0,1
whisker,0,1,0,1,1,0,0,0
whisky,1,1,1,1,1,1,0,1
whisper,1,1,0,0,0,1,0,0
whistle,1,1,1,1,1,1,0,1
white,0,1,0,1,1,1,0,0
whole,0,1,1,0,0,1,1,1
wholesale,0,1,1,1,0,0,1,0
wholesaler,0,1,1,1,0,0,1,1
whore,1,0,0,0,0,0,1,0
wicked,1,0,1,0,0,0,1,0
wife,1,1,0,1,1,1,1,0
wiggle,1,1,1,0,1,1,0,0
wigwam,0,1,0,1,1,0,0,1
wild,1,1,1,0,0,1,1,1
wildebeest,0,0,1,1,1,0,0,1
wilderness,1,1,0,1,1,0,1,1
wilds,1,1,0,0,0,0,1,1
wilt,0,0,0,0,1,0,0,0
win,1,1,1,0,1,1,1,1
wind,1,0,0,1,0,1,1,0
wind (breeze),1,1,0,1,1,1,1,0
wind (wrap around),0,1,1,1,0,0,0,0
windmill,0,1,1,1,1,0,1,1
window,0,1,0,1,1,1,0,0
wine,1,1,1,1,1,1,0,0
wing,0,1,1,1,1,1,0,0
wing (building),0,0,0,1,1,0,1,1
wing (improvise),1,1,1,0,0,0,1,1
wing (plane),0,1,0,1,1,1,1,1
wink,1,1,1,1,1,1,0,1
winner,1,1,1,0,1,1,1,1
winter,0,1,0,1,1,1,1,0
wiped,0,0,0,0,0,0,0,0
wire,0,0,0,1,1,1,0,1
wired,0,1,1,1,0,0,0,1
wired (electric),1,1,0,1,0,0,0,1
wired (hyper),1,0,1,0,0,0,1,1
wisdom,1,1,1,0,0,1,1,0
wise,1,1,1,0,0,1,1,1
wish,1,1,1,0,0,1,1,0
wistful,1,1,1,0,0,0,0,0
wit,1,1,1,0,0,0,0,1
witch,1,0,0,0,1,0,0,0
withdraw,0,0,0,0,0,0,0,0
wither,0,0,0,0,1,0,0,0
witty,1,1,1,0,0,1,0,0
wizard,1,1,1,0,1,1,1,1
woe,0,0,0,0,0,0,1,0
wolf,1,1,0,1,1,0,1,1
woman,1,1,1,1,1,1,1,0
womb,0,1,0,1,1,1,0,0
women,1,1,1,1,1,1,1,0
wonder,1,1,1,0,0,1,1,0
wonderful,1,1,1,0,0,1,1,0
wonky,0,0,0,0,0,0,0,1
wood,0,1,1,1,1,1,0,1
wood (forest),0,1,1,1,1,1,1,1
wood (lumber),0,1,1,1,1,1,0,1
woods,1,1,0,1,1,1,1,1
wool,0,1,0,1,1,1,0,0
word,0,1,1,0,0,1,0,0
words,1,1,1,0,0,1,1,0
work,0,0,0,1,0,1,1,1
workhouse,0,0,0,1,1,0,1,1
world,1,1,0,1,1,1,1,0
worm,0,0,0,1,1,1,0,1
worn,0,0,0,0,0,1,0,0
worried,1,0,0,0,0,1,1,0
worry,0,0,0,0,0,1,1,0
worse,0,0,0,0,0,1,1,1
worship,0,1,0,0,0,0,1,0
worst,0,0,0,0,0,1,1,1
worth,1,1,1,0,0,1,1,0
worthy,1,1,1,0,0,0,1,0
wound,1,0,0,1,1,1,0,1
wound (cut),1,0,0,1,1,1,0,1
wound (wrap around),0,0,0,0,1,0,0,0
wrap,0,0,0,1,1,1,0,0
wrapper,0,0,1,1,1,1,0,0
wrath,1,0,0,0,0,0,1,1
wreck,1,0,0,0,1,1,1,1
wrench,0,0,1,1,1,0,0,1
wrestle,1,0,1,1,1,0,1,1
wrestler,0,0,0,1,1,0,1,1
wrestling,1,0,1,1,1,0,1,1
wrist,0,1,1,1,1,1,0,0
write,0,1,1,1,1,1,0,0
writer,1,1,1,1,1,1,1,0
wrong,1,0,0,0,0,1,1,1
yacht,0,1,1,1,1,0,1,1
yak,0,0,0,1,0,0,0,1
yak (animal),0,1,1,1,1,0,0,1
yak (gab),0,0,1,0,0,0,0,0
yard,0,1,0,1,1,0,1,1
yard (distance),0,0,0,1,0,0,0,1
yard (lawn),0,1,1,1,1,0,1,1
yarn,0,1,1,1,1,0,0,0
yarn (fabric),0,0,0,1,1,0,0,0
yarn (tale),0,1,0,0,0,0,0,0
yeast,0,0,0,1,0,0,0,0
yellow,0,1,0,1,1,1,0,0
yeti,1,0,1,1,1,0,1,1
yield,0,1,1,0,0,0,1,1
yo-yo,1,1,1,1,1,0,0,1
yoga,0,1,1,1,1,1,0,0
yolk,0,1,1,1,1,0,0,0
young,1,1,0,0,0,1,0,0
youth,1,1,1,0,0,1,1,0
youthful,1,1,1,0,0,0,1,0
zeal,1,1,1,0,0,0,1,0
zebra,1,1,1,1,1,0,1,1
zephyr,1,1,0,0,0,0,0,1
zeppelin,1,0,1,1,1,0,1,1
zero,0,0,0,0,0,1,0,1
zest,1,1,1,0,0,0,0,0
zoo,1,1,1,1,1,1,1,0
zoology,0,1,1,0,0,0,1,0
