Word,Auditory.mean,Foot_leg.mean,Gustatory.mean,Hand_arm.mean,Haptic.mean,Head.mean,Interoceptive.mean,Mouth.mean,Olfactory.mean,Torso.mean,Visual.mean
UNDEFILED,0,0,1,0,1,0,0,0,1,0,0
UNDEFINED,0,0,1,0,0,0,1,0,1,0,0
UNDELETED,0,0,0,0,0,0,0,0,0,0,1
UNDELIVERABLE,0,0,0,0,0,0,0,0,0,0,1
UNDELIVERED,0,0,0,0,0,0,0,0,0,0,0
UNDEMANDING,1,0,0,0,0,0,1,1,0,0,0
UNDEMOCRATIC,1,0,0,0,0,1,1,1,0,0,0
UNDEMOCRATICALLY,1,0,0,0,0,0,1,1,0,0,0
UNDEMONSTRATED,0,0,1,0,0,0,0,0,0,0,0
UNDEMONSTRATIVE,1,0,0,0,0,0,0,0,0,0,0
UNDEMONSTRATIVELY,1,0,0,0,0,0,0,0,0,0,0
UNDENIABLE,1,0,0,0,0,0,1,0,1,0,0
UNDENIABLY,1,0,1,0,0,1,1,0,1,0,0
UNDENOMINATIONAL,0,0,0,0,0,0,0,0,0,0,0
UNDEPENDABLE,1,0,0,0,0,1,1,1,0,0,0
UNDEPENDABLY,1,1,0,0,0,1,1,0,0,1,0
UNDER,0,1,0,1,1,1,0,0,1,1,1
UNDER CONTROL,1,1,1,1,0,1,1,1,1,1,0
UNDER FIRE,1,1,0,0,0,1,1,0,0,1,1
UNDERACHIEVE,0,0,0,0,0,1,1,0,0,0,0
UNDERACHIEVEMENT,0,1,0,0,0,1,1,1,0,0,0
UNDERACHIEVER,1,0,0,0,0,1,1,0,0,0,0
UNDERAGE,1,0,0,0,0,0,0,0,0,0,0
UNDERAPPRECIATED,1,0,1,0,0,1,1,1,1,0,0
UNDERARM,0,0,0,1,1,0,0,0,1,0,1
UNDERBELLY,0,0,0,1,1,0,0,0,0,1,1
UNDERBID,1,0,0,0,0,0,0,1,0,0,0
UNDERBODY,0,0,0,0,0,0,0,0,0,1,1
UNDERBRED,0,0,0,0,0,0,0,0,0,0,0
UNDERBRUSH,0,1,0,1,1,1,0,0,0,1,1
UNDERCAPITALIZATION,0,0,0,0,0,0,0,0,0,0,0
UNDERCARRIAGE,0,0,0,0,1,0,0,0,0,0,1
UNDERCHARGE,0,0,0,0,0,0,0,0,0,0,0
UNDERCHARGED,0,0,0,0,0,0,1,0,0,0,0
UNDERCLASS,0,0,0,0,0,0,0,1,0,0,0
UNDERCLASSMAN,1,0,0,0,0,0,0,0,0,0,1
UNDERCLOTHES,0,1,0,1,1,0,0,0,0,1,1
UNDERCLOTHING,0,1,0,1,1,0,0,0,1,1,1
UNDERCOAT,0,0,0,1,1,0,0,0,0,1,1
UNDERCOATED,0,0,0,0,1,0,0,0,0,1,0
UNDERCOATING,0,0,0,1,0,0,0,0,0,0,0
UNDERCOOK,0,0,1,1,1,0,0,1,1,0,1
UNDERCOOKED,0,0,1,0,1,1,0,1,1,0,1
UNDERCOVER,0,0,0,0,0,0,0,0,0,0,0
UNDERCOVER AGENT,0,1,0,1,0,1,0,1,0,1,0
UNDERCURRENT,0,1,0,1,1,0,1,0,0,1,0
UNDERCUT,0,0,0,0,0,0,0,0,0,0,0
UNDERCUTTING,1,0,0,1,0,0,0,1,0,0,0
UNDERDEVELOP,0,1,0,1,0,1,0,1,0,1,1
UNDERDEVELOPED,0,1,0,0,1,1,0,1,0,1,1
UNDERDEVELOPMENT,0,0,0,0,0,1,0,0,0,0,0
UNDERDOG,0,0,0,0,0,1,1,0,0,0,0
UNDERDONE,0,0,1,0,1,0,0,1,1,0,1
UNDERDRESSED,0,1,0,0,0,0,1,0,0,1,1
UNDEREDUCATED,1,0,0,0,0,1,0,1,0,0,0
UNDEREMPLOYMENT,0,0,0,0,0,0,0,0,0,0,0
UNDERESTIMATE,0,0,0,0,0,1,0,0,0,0,0
UNDERESTIMATION,1,0,1,0,0,1,0,0,0,0,0
UNDEREXPOSE,0,0,0,0,0,0,0,0,0,0,1
UNDEREXPOSED,0,1,0,0,0,0,0,0,0,1,0
UNDEREXPOSURE,0,0,0,0,0,0,0,0,0,0,0
UNDERFED,0,0,0,0,0,0,1,1,0,1,0
UNDERFEED,0,0,0,1,0,0,1,1,0,0,0
UNDERFOOT,0,1,0,0,1,0,0,0,0,0,1
UNDERFUND,0,0,0,0,0,0,0,0,0,0,0
UNDERFUNDED,0,0,0,0,0,0,0,0,0,0,0
UNDERGARMENT,0,1,0,1,1,0,0,0,0,1,1
UNDERGO,0,1,0,1,0,0,1,1,0,1,0
UNDERGOING,0,1,0,0,0,0,1,0,0,1,0
UNDERGRAD,1,0,0,0,0,0,0,0,0,0,1
UNDERGRADUATE,0,0,0,0,0,1,1,0,0,0,0
UNDERGROUND,0,1,0,0,1,1,1,0,1,0,1
UNDERGROWTH,0,1,0,1,1,0,0,0,1,0,1
UNDERHAND,0,0,0,1,0,0,0,0,0,0,0
UNDERHANDED,1,0,0,1,0,1,1,1,0,0,0
UNDERHANDEDLY,0,0,0,0,0,0,0,0,0,0,0
UNDERHANDEDNESS,1,0,0,0,0,1,1,1,0,0,1
UNDERINSURED,0,0,0,0,0,0,0,0,0,0,0
UNDERLAY,0,0,0,0,1,0,0,0,0,0,0
UNDERLIE,0,0,1,0,0,0,0,0,0,0,0
UNDERLINE,0,0,0,1,0,0,0,0,0,0,1
UNDERLING,0,0,1,0,0,0,0,0,0,0,0
UNDERLINING,0,0,0,1,1,0,0,0,0,0,1
UNDERLYING,0,0,0,0,0,0,0,0,0,0,0
UNDERMANNED,0,1,0,0,0,0,0,0,0,0,0
UNDERMINE,0,0,0,0,0,0,1,1,0,0,0
UNDERMINING,1,0,0,0,0,0,1,0,0,0,1
UNDERMOST,0,0,0,0,1,0,0,0,0,0,1
UNDERNEATH,0,1,0,1,1,0,0,0,0,1,1
UNDERNOURISHED,0,1,1,0,0,0,1,1,0,1,0
UNDERNOURISHMENT,0,1,0,1,1,0,1,1,0,1,1
UNDERNUTRITION,0,1,0,1,0,1,1,1,0,1,0
UNDERPAID,1,1,0,0,0,1,1,0,0,1,1
UNDERPANTS,0,1,0,0,1,0,0,0,1,1,1
UNDERPASS,0,1,0,0,0,0,0,0,0,0,1
UNDERPAY,0,0,0,0,0,1,1,0,0,0,0
UNDERPAYMENT,0,0,0,1,0,0,1,0,0,0,0
UNDERPERFORM,1,1,0,1,0,0,0,1,0,1,1
UNDERPERFORMANCE,1,1,0,1,0,1,0,1,0,1,1
UNDERPINNING,0,0,0,0,0,0,0,0,0,0,0
UNDERPOWERED,0,1,0,0,1,0,1,0,0,1,0
UNDERPREPARED,0,0,1,0,0,0,1,0,0,0,0
UNDERPRIVILEGED,0,1,1,0,0,1,1,1,1,1,1
UNDERPRODUCTION,1,0,0,0,0,0,0,0,0,0,1
UNDERPRODUCTIVE,0,0,0,0,0,0,0,0,0,0,0
UNDERRATE,1,0,1,0,0,0,0,1,1,0,0
UNDERRATED,0,0,0,0,0,0,0,0,0,0,0
UNDERRATING,1,0,0,0,0,1,0,1,0,0,0
UNDERREPRESENTATION,1,1,0,0,0,0,1,1,0,0,0
UNDERREPRESENTED,1,0,0,0,0,0,0,1,0,0,0
UNDERSCORE,0,0,0,1,0,1,0,1,0,0,1
UNDERSEA,0,1,1,1,1,1,0,1,1,1,1
UNDERSELL,1,0,0,0,0,0,0,1,0,0,1
UNDERSELLING,1,0,0,0,0,1,0,1,0,0,0
UNDERSEXED,0,0,0,0,0,0,1,0,0,1,0
UNDERSHIRT,0,0,0,1,1,0,0,0,1,1,1
UNDERSHORTS,0,1,0,0,1,0,0,0,0,1,1
UNDERSHOT,0,0,0,1,1,1,0,0,0,0,1
UNDERSIDE,0,1,0,1,1,0,0,0,0,0,1
UNDERSIGN,0,0,0,1,0,0,0,0,0,0,1
UNDERSIGNED,0,0,0,0,0,0,0,0,0,0,0
UNDERSIZE,0,1,0,1,1,1,0,0,0,1,1
UNDERSIZED,0,1,0,0,1,0,0,0,0,1,1
UNDERSKIRT,0,1,0,0,1,0,0,0,0,1,1
UNDERSPECIFIED,0,0,0,0,0,0,0,0,0,0,0
UNDERSTAFFED,0,1,0,1,0,1,0,1,0,1,1
UNDERSTAND,1,0,1,0,0,1,1,1,1,0,0
UNDERSTANDABILITY,1,0,0,0,0,1,1,0,0,0,0
UNDERSTANDABLE,1,0,0,0,0,1,1,1,1,0,0
UNDERSTANDABLY,1,0,0,0,0,1,1,0,0,0,0
UNDERSTANDING,1,0,0,0,0,1,1,1,0,0,1
UNDERSTANDINGLY,1,0,1,0,0,1,0,0,0,0,0
UNDERSTATE,0,0,0,0,0,0,0,0,0,0,0
UNDERSTATEMENT,1,0,0,0,0,1,0,1,0,0,0
UNDERSTOOD,1,0,0,0,0,1,1,1,0,0,0
UNDERSTUDY,1,1,0,1,0,1,0,1,0,1,0
UNDERSUPPLY,0,0,0,0,0,0,0,0,0,0,1
UNDERSURFACE,0,1,1,1,1,0,0,0,1,1,0
UNDERTAKE,0,1,0,1,0,1,0,0,0,1,0
UNDERTAKER,0,0,0,0,0,0,0,0,0,0,1
UNDERTAKING,1,1,0,1,0,0,0,1,0,1,0
UNDERTONE,1,0,1,0,0,1,1,1,0,0,0
UNDERTOOK,0,0,0,0,0,0,0,0,0,0,0
UNDERTOW,0,1,0,0,1,0,0,0,0,1,0
UNDERTRAINED,1,1,0,0,0,0,1,0,0,0,0
UNDERUSE,0,1,0,1,0,1,1,0,0,1,0
UNDERUTILIZED,0,0,1,0,0,0,1,0,1,0,0
UNDERVALUATION,1,0,0,0,0,1,1,0,0,0,0
UNDERVALUE,1,0,0,0,0,1,0,0,0,0,0
UNDERVALUING,0,0,0,0,0,1,0,0,0,0,0
UNDERWATER,0,1,0,1,1,1,1,1,0,1,1
UNDERWAY,1,1,0,0,0,0,0,0,0,1,0
UNDERWEAR,0,1,0,0,1,0,0,0,1,1,1
UNDERWEIGHT,0,1,0,1,1,0,0,0,0,1,1
UNDERWEIGHTED,0,1,0,0,1,0,0,0,0,1,0
UNDERWENT,0,1,0,0,0,0,1,0,0,1,0
UNDERWHELMED,0,0,0,0,0,1,1,1,0,1,0
UNDERWIRE,0,0,0,0,1,0,0,0,0,1,0
UNDERWORLD,0,0,0,0,0,0,0,0,1,0,1
UNDERWRITE,0,0,0,1,0,0,0,0,0,0,1
UNDERWRITER,0,0,0,1,0,1,0,0,0,0,0
UNDERWRITING,1,0,0,1,0,0,0,0,0,0,0
UNDESERVED,0,0,0,0,0,1,1,0,0,0,0
UNDESERVEDLY,1,0,1,0,0,1,1,1,0,0,0
UNDESERVING,1,0,0,0,0,0,1,0,0,0,0
UNDESERVINGLY,0,0,0,0,0,0,1,1,0,0,0
UNDESIGNATED,0,0,0,0,0,0,0,0,0,0,0
UNDESIRABILITY,1,0,1,0,1,1,1,0,1,0,1
UNDESIRABLE,1,0,1,0,1,0,1,0,1,0,1
UNDESIRABLY,1,0,1,0,0,1,1,1,1,0,1
UNDESIRED,1,0,1,0,1,0,1,0,1,0,0
UNDESTROYED,0,0,0,1,1,1,0,0,0,1,1
UNDETACHED,0,0,0,0,1,0,1,0,0,0,1
UNDETECTABLE,0,0,1,0,0,0,1,0,0,0,0
UNDETECTED,1,1,0,0,0,1,0,0,0,1,0
UNDETERMINABLE,0,0,1,0,0,1,1,0,1,0,0
UNDETERMINED,0,0,0,0,0,1,1,1,0,1,0
UNDETERRED,1,1,1,0,0,1,1,1,0,1,0
UNDEVELOPABLE,0,0,0,0,0,0,0,0,1,0,0
UNDEVELOPED,0,1,1,0,0,0,0,0,0,1,1
UNDEVIATING,1,0,0,0,0,1,0,0,0,1,1
UNDIAGNOSED,1,1,0,0,0,0,0,0,0,1,0
UNDID,0,0,0,1,0,0,0,0,0,0,0
UNDIFFERENTIATED,0,0,0,0,0,1,0,1,0,0,0
UNDIFFUSED,0,0,1,0,0,0,0,0,1,0,0
UNDIGESTED,0,0,1,0,0,0,1,1,0,1,0
UNDIGNIFIED,1,0,0,0,0,1,1,1,0,0,0
UNDILUTED,0,0,1,0,1,1,1,1,1,0,1
UNDIMINISHED,0,1,0,0,0,0,0,1,0,0,1
UNDIMMED,0,0,0,0,0,1,0,0,0,0,1
UNDIPLOMATIC,1,0,0,0,0,1,0,1,0,0,1
UNDIRECTED,0,1,0,0,0,0,0,0,0,0,0
UNDISBURSED,0,0,0,0,0,0,0,0,0,0,0
UNDISCERNIBLY,1,0,0,0,0,0,0,0,0,0,0
UNDISCERNING,1,0,0,0,0,0,1,0,0,0,0
UNDISCIPLINED,1,1,0,1,0,1,1,1,0,1,1
UNDISCLOSED,0,0,0,0,0,0,0,0,0,0,0
UNDISCOUNTED,0,0,0,0,0,1,0,0,0,0,1
UNDISCOURAGED,1,0,0,0,0,1,1,0,0,0,0
UNDISCOVERABLE,0,0,1,0,0,0,1,0,1,0,0
UNDISCOVERED,0,1,0,0,0,1,1,0,0,0,0
UNDISCRIMINATING,1,0,0,0,0,1,1,1,0,0,0
UNDISGUISED,0,1,0,0,0,1,0,1,0,1,1
UNDISMAYED,1,0,0,0,0,1,1,0,0,0,0
UNDISPUTABLE,1,0,1,0,0,0,1,1,1,0,0
UNDISPUTED,1,0,0,0,0,0,0,1,0,0,0
UNDISPUTEDLY,1,1,1,0,0,1,0,1,0,1,0
UNDISRUPTED,1,0,0,0,0,0,1,0,0,0,0
UNDISTINGUISHABLE,1,0,1,0,1,1,0,0,1,0,1
UNDISTINGUISHED,1,0,0,0,0,1,0,0,0,0,0
UNDISTINGUISHING,1,0,1,0,1,1,0,0,1,0,1
UNDISTORTED,1,0,0,0,0,1,0,1,0,0,0
UNDISTRACTED,0,0,0,0,0,1,1,0,0,0,0
UNDISTRIBUTED,0,0,0,0,0,0,0,0,0,0,1
UNDISTURBED,1,0,0,0,0,0,1,0,0,0,0
UNDIVERSIFIED,0,0,0,0,0,0,0,0,0,0,1
UNDIVIDABLE,0,0,0,1,0,1,0,0,0,0,0
UNDIVIDED,0,0,0,0,0,0,1,0,0,0,0
UNDO,0,0,0,1,0,0,0,1,0,0,1
UNDOABLE,0,0,0,0,0,0,1,0,0,0,0
UNDOCK,1,1,0,1,1,0,1,0,0,0,1
UNDOCKED,0,1,0,1,0,0,0,0,0,0,0
UNDOCUMENTED,0,0,0,0,0,0,0,0,0,0,0
UNDOING,0,0,0,1,0,0,0,0,0,0,0
UNDOMESTICATED,1,0,0,0,0,0,0,0,1,0,1
UNDONE,0,0,0,0,1,0,0,0,0,0,0
UNDOUBTED,0,0,0,0,0,1,1,0,0,0,0
UNDOUBTEDLY,1,0,1,0,0,1,1,1,1,0,0
UNDOUBTING,1,0,0,0,0,1,1,1,0,0,0
UNDRAFTED,0,0,0,0,0,0,0,0,0,0,0
UNDRAPED,0,1,0,1,1,0,0,0,0,1,1
UNDREAMT,0,0,0,0,0,0,1,0,0,0,0
UNDRESS,0,1,0,1,1,1,1,0,0,1,1
UNDRESSED,0,1,0,1,1,0,0,0,0,1,1
UNDRILLED,0,0,0,0,1,0,0,0,0,0,1
UNDRINKABLE,0,0,1,0,1,0,0,1,1,0,0
UNDUE,0,0,1,0,0,0,0,0,0,0,0
UNDULATE,0,1,0,1,1,0,1,0,0,1,0
UNDULATING,0,1,0,0,1,0,1,0,0,1,1
UNDULATION,0,1,0,1,0,0,0,0,0,1,0
UNDULY,1,0,0,0,0,0,0,0,0,0,0
UNDUSTED,0,0,1,1,1,0,0,0,0,0,1
UNDUTIFUL,0,0,0,0,0,0,1,1,0,1,0
UNDYING,0,0,0,0,0,0,1,0,0,0,0
UNDYINGLY,0,0,0,0,0,0,1,0,0,0,0
UNEAGER,0,0,0,0,0,1,1,0,0,0,0
UNEARNED,0,0,0,0,0,0,1,0,0,0,0
UNEARTH,0,0,1,1,1,0,0,0,1,0,1
UNEARTHED,0,0,0,1,1,0,0,0,1,0,1
UNEARTHLINESS,0,0,0,0,0,0,1,0,1,0,0
UNEARTHLY,1,1,1,0,0,1,0,0,1,1,0
UNEASE,0,1,0,0,0,1,1,1,0,1,0
UNEASILY,0,1,0,0,0,1,1,1,0,1,0
UNEASINESS,0,1,1,0,0,1,1,1,0,1,0
UNEASY,0,1,0,0,0,1,1,1,0,1,0
UNEATABLE,0,0,1,0,1,0,1,1,1,0,0
UNEATEN,0,0,0,0,0,0,0,1,1,1,1
UNECONOMIC,0,0,0,0,0,1,0,0,0,0,0
UNECONOMICAL,0,0,1,0,0,0,0,0,1,0,0
UNECONOMICALLY,1,0,0,0,0,0,0,0,0,0,0
UNEDITED,1,0,0,0,0,0,0,0,0,0,1
UNEDUCATED,1,0,0,0,0,1,0,1,0,0,1
UNELABORATED,1,0,0,0,0,0,0,1,0,0,0
UNELECTED,1,0,0,0,0,0,0,0,0,0,0
UNEMBARRASSED,1,0,0,0,0,1,1,0,0,0,0
UNEMBROIDERED,0,0,0,1,1,0,0,0,0,0,1
UNEMOTIONAL,1,0,0,0,0,1,1,1,0,1,0
UNEMOTIONALLY,1,0,0,0,0,1,1,0,0,0,0
UNEMPLOYABLE,1,0,0,0,0,0,0,0,0,0,0
UNEMPLOYED,0,0,0,0,0,0,1,0,0,0,0
UNEMPLOYMENT,0,0,0,0,0,1,0,0,0,0,0
UNENCLOSED,0,0,0,0,0,1,0,0,0,0,1
UNENCUMBERED,0,1,1,1,0,1,1,1,0,1,0
UNENDING,1,0,0,0,0,0,1,0,0,0,0
UNENDINGLY,1,1,1,0,0,0,1,1,0,0,0
UNENDORSED,0,0,0,0,0,0,1,0,0,0,1
UNENDURABLE,0,1,0,0,0,0,1,1,0,1,0
UNENDURABLY,1,1,1,0,1,0,1,0,1,1,0
UNENERGETIC,0,1,0,1,0,1,1,1,0,1,0
UNENFORCEABLE,1,0,0,0,0,0,1,0,0,0,0
UNENFORCED,1,1,0,0,0,0,0,1,0,1,0
UNENGAGED,1,0,0,0,0,0,1,1,0,0,1
UNENHANCED,0,0,1,0,1,0,0,0,0,0,1
UNENLIGHTENED,1,0,0,0,0,1,1,1,0,0,0
UNENLIGHTENING,0,0,0,0,0,0,1,0,0,0,0
UNENTERTAINING,1,0,0,0,0,1,1,1,0,0,1
UNENTHUSED,1,0,0,0,0,1,1,1,1,0,0
UNENTHUSIASTIC,1,1,0,0,0,1,1,1,0,1,0
UNENTHUSIASTICALLY,1,0,0,0,0,0,1,1,0,0,1
UNENVIABLE,1,0,0,0,0,1,1,0,0,0,0
UNENVIED,0,0,1,0,0,1,1,0,0,0,0
UNEQUAL,1,0,0,0,1,0,1,0,0,0,1
UNEQUALED,0,0,0,0,0,0,0,1,0,0,0
UNEQUALLY,0,0,0,0,0,0,0,0,0,0,0
UNEQUIPPED,0,1,0,0,1,0,1,0,0,1,0
UNEQUIVOCAL,1,0,1,0,0,0,1,0,0,0,0
UNEQUIVOCALLY,0,0,0,0,0,0,0,0,0,0,0
UNESCORTED,0,1,0,0,0,0,0,0,0,1,1
UNESSENTIAL,0,0,0,0,0,0,1,0,0,0,0
UNETHICAL,1,0,0,0,0,1,1,1,0,0,0
UNETHICALLY,1,0,0,0,0,0,1,0,0,0,0
UNEVALUATED,0,0,0,0,0,0,0,0,0,0,0
UNEVEN,0,1,0,1,1,0,0,0,0,0,1
UNEVENLY,0,1,0,1,1,1,0,0,0,1,1
UNEVENNESS,0,1,0,1,1,0,0,0,0,1,1
UNEVENTFUL,1,1,0,0,0,1,1,0,0,1,1
UNEVENTFULLY,1,0,0,0,0,0,0,0,0,1,0
UNEXACTING,0,0,0,0,0,1,0,0,0,0,0
UNEXAGGERATED,1,0,1,0,0,0,1,0,1,0,0
UNEXAMINED,0,0,0,0,0,1,0,1,0,0,0
UNEXCAVATED,0,0,0,0,0,0,0,0,0,0,1
UNEXCELLED,0,0,1,0,0,0,1,0,0,0,0
UNEXCEPTIONABLE,0,0,1,0,0,0,1,0,0,0,0
UNEXCEPTIONABLY,0,0,1,0,0,0,1,1,0,0,0
UNEXCEPTIONAL,1,0,1,0,0,0,1,0,1,0,1
UNEXCEPTIONALLY,0,0,1,0,0,1,1,0,1,0,0
UNEXCITABLE,1,0,0,0,0,1,1,0,0,0,0
UNEXCITED,1,1,1,0,0,1,1,1,1,1,0
UNEXCITING,0,0,1,0,0,1,1,0,1,0,0
UNEXCUSED,1,0,0,0,0,0,0,0,0,0,0
UNEXECUTED,0,0,0,0,0,0,0,0,0,0,0
UNEXERCISED,0,1,0,1,0,0,1,0,0,1,0
UNEXHAUSTED,1,1,0,1,0,0,1,0,0,1,0
UNEXPECTED,1,0,1,0,0,1,1,0,1,0,1
UNEXPECTEDLY,1,1,1,0,0,1,1,1,1,1,0
UNEXPECTEDNESS,1,0,0,0,0,1,1,1,0,0,0
UNEXPIRED,0,0,1,0,0,1,0,1,1,1,1
UNEXPLAINABLE,1,0,1,0,0,0,1,1,1,0,0
UNEXPLAINABLY,1,0,1,0,0,1,1,1,1,0,0
UNEXPLAINED,1,0,0,0,0,0,1,1,0,0,0
UNEXPLODED,0,0,0,0,1,0,0,0,0,0,1
UNEXPLOITED,1,1,0,0,0,1,1,0,0,1,1
UNEXPLORED,0,1,0,0,1,0,0,0,0,0,1
UNEXPOSED,0,1,0,1,0,1,0,1,0,1,1
UNEXPRESSED,1,0,0,0,0,1,1,1,0,0,0
UNEXPRESSIVE,1,0,0,0,0,1,0,1,0,0,1
UNFADING,0,0,0,0,0,0,0,0,0,0,1
UNFAILING,1,0,0,0,0,1,1,0,0,0,0
UNFAILINGLY,1,0,0,0,0,0,1,0,0,0,0
UNFAIR,1,0,0,0,0,1,1,0,0,0,1
UNFAIRLY,1,0,0,0,0,0,1,0,0,0,0
UNFAIRNESS,1,0,0,0,0,0,0,0,0,0,1
UNFAITHFUL,1,1,0,0,0,1,1,1,0,1,1
UNFAITHFULLY,1,0,0,0,0,0,1,1,0,1,1
UNFAITHFULNESS,1,1,0,0,0,1,1,1,0,1,0
UNFALTERING,1,1,1,1,0,1,1,1,0,1,1
UNFALTERINGLY,0,0,0,0,0,0,1,0,0,0,0
UNFAMILIAR,1,0,1,0,1,1,1,1,1,0,0
UNFAMILIARITY,1,0,1,0,0,1,1,0,1,0,1
UNFAMILIARLY,1,0,1,0,1,1,1,0,1,0,0
UNFARMED,0,0,0,0,0,0,0,0,0,0,0
UNFASHIONABLE,0,0,0,0,0,0,0,0,0,1,1
UNFASHIONABLY,0,1,1,0,0,0,1,0,0,1,1
UNFASTEN,0,0,0,1,1,0,0,0,0,1,0
UNFASTENED,0,0,0,1,1,0,0,0,0,1,1
UNFATHERLY,1,0,0,0,0,1,0,0,0,0,0
UNFATHOMABLE,1,0,1,0,0,1,1,0,1,0,0
UNFATHOMABLY,1,0,0,0,0,1,1,0,0,0,0
UNFATHOMED,0,0,0,0,0,1,1,0,0,0,0
UNFAVORABLE,0,0,1,0,0,1,1,1,1,1,0
UNFAVORABLY,1,1,1,0,0,1,1,1,1,1,0
UNFAZED,1,0,0,0,0,1,1,1,0,0,0
UNFEASIBILITY,1,0,0,0,0,0,1,0,0,0,0
UNFEASIBLE,1,0,0,0,0,1,0,0,0,0,0
UNFEASIBLY,0,0,0,0,0,0,0,1,0,0,0
UNFED,0,0,1,0,0,0,1,1,1,1,0
UNFEELING,0,0,0,0,1,0,1,0,0,0,0
UNFEELINGLY,0,0,0,0,0,1,1,0,0,1,0
UNFEMININE,1,1,1,1,0,1,0,1,1,1,1
UNFENCED,0,0,0,0,0,1,0,0,0,0,1
UNFERMENTED,0,0,1,0,0,0,0,1,1,0,0
UNFERTILE,0,0,0,0,0,0,1,0,0,1,0
UNFERTILIZED,0,0,0,0,0,0,0,0,1,0,1
UNFILED,0,0,0,0,1,0,0,0,0,0,0
UNFILLED,0,0,0,0,1,0,1,0,0,0,1
UNFILTERED,0,0,1,0,0,0,0,1,1,0,0
UNFINISHED,0,0,0,0,1,0,0,0,0,0,1
UNFIRED,0,0,0,0,0,0,0,0,1,0,0
UNFISHABLE,0,0,0,0,0,0,0,0,1,0,1
UNFIT,1,1,0,1,0,0,1,0,0,1,1
UNFITNESS,0,1,0,1,1,0,1,0,0,1,1
UNFITTED,0,1,0,1,1,0,0,0,0,1,1
UNFITTING,1,1,0,1,1,0,1,0,1,1,1
UNFITTINGLY,0,1,0,0,0,0,0,0,0,1,0
UNFIXABLE,0,0,1,1,1,1,0,0,1,0,1
UNFIXED,0,0,0,1,1,0,0,0,0,0,1
UNFIXING,0,0,0,1,1,0,0,0,0,0,0
UNFLAGGING,0,1,0,0,0,0,0,0,0,1,0
UNFLAGGINGLY,0,1,0,1,0,0,1,0,0,0,0
UNFLAPPABLE,0,0,0,0,0,1,1,0,0,0,1
UNFLATTERING,1,1,0,0,0,1,1,1,0,1,1
UNFLATTERINGLY,1,0,0,0,0,1,0,1,1,0,0
UNFLAVORED,0,0,1,0,0,1,1,1,1,0,0
UNFLAWED,0,0,1,0,1,1,1,0,1,0,1
UNFLINCHING,0,1,0,1,0,1,1,1,0,1,0
UNFLINCHINGLY,0,1,0,1,0,1,1,1,0,1,1
UNFLUSTERED,1,1,0,0,0,1,1,1,0,1,0
UNFOCUSED,1,0,0,0,0,1,1,0,0,0,1
UNFOLD,0,0,0,1,1,0,0,0,0,0,1
UNFOLDED,0,0,0,1,1,0,0,0,0,0,1
UNFOLDING,1,0,0,1,1,0,0,0,0,0,1
UNFORCED,0,0,0,1,0,0,0,0,0,0,0
UNFORESEEABLE,0,0,0,0,0,1,1,0,0,0,0
UNFORESEEABLY,0,0,0,0,0,1,1,0,0,0,0
UNFORESEEN,0,0,0,0,0,1,1,0,0,0,0
UNFORGETTABLE,1,0,1,0,0,1,1,0,1,0,0
UNFORGETTABLY,1,0,1,0,1,1,1,0,1,0,0
UNFORGIVABLE,1,0,0,0,0,1,1,0,0,0,0
UNFORGIVABLY,1,0,0,0,0,0,1,1,0,0,0
UNFORGIVEN,1,0,0,0,0,0,1,0,0,0,0
UNFORGIVING,1,0,0,0,0,1,1,1,0,0,0
UNFORGOTTEN,1,0,1,0,0,1,1,0,1,0,0
UNFORMATTED,0,0,0,0,0,0,0,0,0,0,1
UNFORMED,0,0,0,0,1,0,0,0,0,0,1
UNFORMULATED,1,0,1,0,0,0,0,1,0,0,0
UNFORTIFIED,0,0,0,0,1,0,0,0,0,0,0
UNFORTUNATE,1,0,1,0,0,1,1,0,1,0,0
UNFORTUNATELY,0,0,0,0,0,0,1,0,0,0,0
UNFOUND,0,0,0,0,0,0,0,0,0,0,0
UNFOUNDED,1,0,0,0,0,0,0,0,0,0,0
UNFOUNDEDLY,1,0,0,0,0,0,0,0,0,0,0
UNFRAMED,0,0,0,0,1,0,0,0,0,0,1
UNFREEZE,0,0,1,1,1,0,0,0,0,0,1
UNFREEZING,0,0,1,1,1,0,1,0,0,0,1
UNFREQUENTED,0,1,0,0,0,0,0,0,0,1,0
UNFRIENDLINESS,1,1,0,0,0,1,1,1,0,1,1
UNFRIENDLY,1,0,0,0,0,1,1,1,0,0,1
UNFROSTED,0,0,1,0,1,0,0,0,0,0,0
UNFROZE,0,1,0,1,1,0,0,0,0,1,1
UNFROZEN,0,0,1,0,1,0,0,0,1,0,1
UNFRUITFUL,0,0,1,0,0,1,1,0,0,0,1
UNFRUITFULNESS,0,0,1,0,0,0,0,0,1,0,1
UNFULFILLED,0,0,0,0,0,1,1,0,0,0,0
UNFULFILLING,0,0,1,0,0,1,1,0,1,0,0
UNFUNDED,0,0,0,0,0,0,0,0,0,0,0
UNFUNNY,1,0,0,0,0,1,1,1,0,0,0
UNFURNISHED,0,1,0,0,0,0,0,0,0,0,1
UNFUSSY,1,0,0,0,0,1,0,1,0,0,0
UNGAINLY,0,1,0,0,0,0,1,0,0,0,1
UNGALLANTLY,1,0,0,0,0,1,1,1,0,0,1
UNGENEROUS,1,0,0,0,0,1,1,1,0,0,1
